Year	Month	Day	Hour	VP (Pa)
2009	5	23	6	845.6423133
2009	5	23	9	910.6189077
2009	5	23	12	978.0962903
2009	5	23	15	1110.088149
2009	5	23	18	1113.74258
2009	5	23	21	1034.912804
2009	5	24	0	926.307466
2009	5	24	3	835.4965521
2009	5	24	6	844.5118853
2009	5	24	9	769.8524373
2009	5	24	12	810.9535964
2009	5	24	15	1011.761976
2009	5	24	18	1007.279327
2009	5	24	21	931.6360177
2009	5	25	0	800.8093784
2009	5	25	3	663.6830943
2009	5	25	6	624.7226208
2009	5	25	9	595.7274509
2009	5	25	12	701.9141389
2009	5	25	15	962.2334849
2009	5	25	18	954.8126334
2009	5	25	21	910.6218859
2009	5	26	0	809.4719216
2009	5	26	3	669.8252836
2009	5	26	6	622.2076779
2009	5	26	9	594.7697078
2009	5	26	12	664.9006986
2009	5	26	15	863.9718027
2009	5	26	18	868.1922364
2009	5	26	21	826.1540261
2009	5	27	0	698.0734781
2009	5	27	3	477.551586
2009	5	27	6	444.467474
2009	5	27	9	444.4241837
2009	5	27	12	577.0775362
2009	5	27	15	862.3407888
2009	5	27	18	913.0888169
2009	5	27	21	854.597295
2009	5	28	0	748.3295916
2009	5	28	3	580.8905984
2009	5	28	6	537.1549303
2009	5	28	9	521.321559
2009	5	28	12	614.6163428
2009	5	28	15	852.1137962
2009	5	28	18	915.9670625
2009	5	28	21	878.6780671
2009	5	29	0	801.7501611
2009	5	29	3	671.9903792
2009	5	29	6	647.3201029
2009	5	29	9	633.0646915
2009	5	29	12	716.2526237
2009	5	29	15	926.8056744
2009	5	29	18	957.8898134
2009	5	29	21	913.167345
2009	5	30	0	878.7300401
2009	5	30	3	801.8655755
2009	5	30	6	760.8513979
2009	5	30	9	735.4382004
2009	5	30	12	803.7596877
2009	5	30	15	1003.821225
2009	5	30	18	1003.277431
2009	5	30	21	921.318025
2009	5	31	0	889.3579226
2009	5	31	3	842.013792
2009	5	31	6	833.2012585
2009	5	31	9	784.442343
2009	5	31	12	840.0399473
2009	5	31	15	1043.732734
2009	5	31	18	1040.238224
2009	5	31	21	990.0896457
2009	6	1	0	948.6850451
2009	6	1	3	1002.440616
2009	6	1	6	1064.941849
2009	6	1	9	979.0262402
2009	6	1	12	1018.120658
2009	6	1	15	1148.273338
2009	6	1	18	1154.980176
2009	6	1	21	1119.779969
2009	6	2	0	1006.698957
2009	6	2	3	821.3492387
2009	6	2	6	740.5144021
2009	6	2	9	688.0600068
2009	6	2	12	754.7912541
2009	6	2	15	989.4864178
2009	6	2	18	1035.002547
2009	6	2	21	957.2615063
2009	6	3	0	816.4414965
2009	6	3	3	666.5174846
2009	6	3	6	638.9974071
2009	6	3	9	619.6349767
2009	6	3	12	663.764397
2009	6	3	15	830.4331155
2009	6	3	18	922.2379464
2009	6	3	21	904.10175
2009	6	4	0	745.6216209
2009	6	4	3	608.390958
2009	6	4	6	574.6944823
2009	6	4	9	578.5899622
2009	6	4	12	623.199483
2009	6	4	15	722.0300933
2009	6	4	18	772.7263038
2009	6	4	21	723.2705067
2009	6	5	0	619.861025
2009	6	5	3	549.2353932
2009	6	5	6	598.3011619
2009	6	5	9	649.676702
2009	6	5	12	695.0424573
2009	6	5	15	757.731986
2009	6	5	18	734.3914578
2009	6	5	21	729.6643006
2009	6	6	0	677.7826454
2009	6	6	3	655.6817345
2009	6	6	6	693.2365684
2009	6	6	9	735.2467337
2009	6	6	12	806.8754566
2009	6	6	15	852.2499154
2009	6	6	18	852.0479699
2009	6	6	21	841.7448222
2009	6	7	0	799.2193742
2009	6	7	3	799.6337704
2009	6	7	6	817.5998326
2009	6	7	9	790.3699213
2009	6	7	12	858.7181902
2009	6	7	15	987.5920487
2009	6	7	18	982.668558
2009	6	7	21	910.4471227
2009	6	8	0	851.6299367
2009	6	8	3	823.6132587
2009	6	8	6	823.7070003
2009	6	8	9	792.6843391
2009	6	8	12	839.6280446
2009	6	8	15	998.2130593
2009	6	8	18	980.5499552
2009	6	8	21	938.4868738
2009	6	9	0	880.3448553
2009	6	9	3	836.7212718
2009	6	9	6	833.1463072
2009	6	9	9	825.7261668
2009	6	9	12	873.0639741
2009	6	9	15	1009.908235
2009	6	9	18	1042.788031
2009	6	9	21	1025.372431
2009	6	10	0	967.482331
2009	6	10	3	944.1322984
2009	6	10	6	854.0447691
2009	6	10	9	819.5797022
2009	6	10	12	874.2489703
2009	6	10	15	1044.987816
2009	6	10	18	1067.864993
2009	6	10	21	1040.703815
2009	6	11	0	935.7866621
2009	6	11	3	853.0772104
2009	6	11	6	794.4825958
2009	6	11	9	723.6595808
2009	6	11	12	788.2899389
2009	6	11	15	999.0059042
2009	6	11	18	986.3446697
2009	6	11	21	945.3752491
2009	6	12	0	840.787769
2009	6	12	3	701.6724766
2009	6	12	6	706.2062189
2009	6	12	9	697.9770482
2009	6	12	12	815.8482464
2009	6	12	15	1071.332419
2009	6	12	18	1064.573846
2009	6	12	21	1007.136777
2009	6	13	0	980.5205487
2009	6	13	3	945.1755846
2009	6	13	6	911.1078032
2009	6	13	9	803.9411772
2009	6	13	12	849.6761189
2009	6	13	15	1074.813964
2009	6	13	18	1080.266365
2009	6	13	21	991.5462034
2009	6	14	0	959.8554277
2009	6	14	3	883.7830953
2009	6	14	6	751.128815
2009	6	14	9	713.6798613
2009	6	14	12	780.2556446
2009	6	14	15	935.3232325
2009	6	14	18	917.7723957
2009	6	14	21	916.5458905
2009	6	15	0	824.3935196
2009	6	15	3	695.0024365
2009	6	15	6	643.3328585
2009	6	15	9	632.559765
2009	6	15	12	738.9029575
2009	6	15	15	1017.285436
2009	6	15	18	1088.125169
2009	6	15	21	1035.864969
2009	6	16	0	926.2678992
2009	6	16	3	826.0523145
2009	6	16	6	836.4108952
2009	6	16	9	892.6472217
2009	6	16	12	972.7462204
2009	6	16	15	1110.537871
2009	6	16	18	1134.544188
2009	6	16	21	1084.675827
2009	6	17	0	1006.3417
2009	6	17	3	942.3125979
2009	6	17	6	955.425513
2009	6	17	9	927.2801064
2009	6	17	12	964.0675851
2009	6	17	15	1098.446536
2009	6	17	18	1043.836278
2009	6	17	21	892.6359074
2009	6	18	0	785.8960106
2009	6	18	3	660.3730698
2009	6	18	6	633.1516166
2009	6	18	9	617.564883
2009	6	18	12	674.8795461
2009	6	18	15	853.3161389
2009	6	18	18	940.9136961
2009	6	18	21	930.0219668
2009	6	19	0	855.8882934
2009	6	19	3	691.8408735
2009	6	19	6	667.2747022
2009	6	19	9	673.6354338
2009	6	19	12	713.7294041
2009	6	19	15	838.606775
2009	6	19	18	963.9435304
2009	6	19	21	1026.198178
2009	6	20	0	990.4231216
2009	6	20	3	861.8287959
2009	6	20	6	805.4197271
2009	6	20	9	772.6142966
2009	6	20	12	824.939039
2009	6	20	15	933.0135328
2009	6	20	18	903.7514475
2009	6	20	21	831.085969
2009	6	21	0	825.6158347
2009	6	21	3	813.993306
2009	6	21	6	808.7781117
2009	6	21	9	789.539087
2009	6	21	12	806.4511113
2009	6	21	15	874.9357566
2009	6	21	18	949.626486
2009	6	21	21	980.2217001
2009	6	22	0	914.8365347
2009	6	22	3	767.1202698
2009	6	22	6	686.0717519
2009	6	22	9	619.6571544
2009	6	22	12	707.899302
2009	6	22	15	1004.305798
2009	6	22	18	1143.950013
2009	6	22	21	1223.886459
2009	6	23	0	1111.375613
2009	6	23	3	821.3642194
2009	6	23	6	742.0491455
2009	6	23	9	696.1104645
2009	6	23	12	750.1822096
2009	6	23	15	1014.777594
2009	6	23	18	1179.324776
2009	6	23	21	1188.75531
2009	6	24	0	944.709159
2009	6	24	3	653.0549987
2009	6	24	6	593.1589432
2009	6	24	9	606.1003178
2009	6	24	12	693.979219
2009	6	24	15	836.0383595
2009	6	24	18	949.6571316
2009	6	24	21	991.816051
2009	6	25	0	1011.65558
2009	6	25	3	903.2807544
2009	6	25	6	888.6117342
2009	6	25	9	951.5023283
2009	6	25	12	1038.98338
2009	6	25	15	1171.953971
2009	6	25	18	1168.437564
2009	6	25	21	1054.996656
2009	6	26	0	963.6785403
2009	6	26	3	870.1771447
2009	6	26	6	779.9022407
2009	6	26	9	724.8228634
2009	6	26	12	827.9052534
2009	6	26	15	1087.599102
2009	6	26	18	1060.627266
2009	6	26	21	955.5862753
2009	6	27	0	790.6855222
2009	6	27	3	574.9679833
2009	6	27	6	515.3744239
2009	6	27	9	488.9259072
2009	6	27	12	512.2576479
2009	6	27	15	647.4702795
2009	6	27	18	739.6636147
2009	6	27	21	743.5177386
2009	6	28	0	639.0422023
2009	6	28	3	465.3198664
2009	6	28	6	453.3248736
2009	6	28	9	443.511128
2009	6	28	12	514.8641592
2009	6	28	15	739.415165
2009	6	28	18	863.0351026
2009	6	28	21	853.2753179
2009	6	29	0	735.2820756
2009	6	29	3	604.805098
2009	6	29	6	569.4692082
2009	6	29	9	546.5067119
2009	6	29	12	591.2244646
2009	6	29	15	767.2708072
2009	6	29	18	887.4153655
2009	6	29	21	910.0222406
2009	6	30	0	834.3718714
2009	6	30	3	720.3766607
2009	6	30	6	698.4792222
2009	6	30	9	648.6443557
2009	6	30	12	740.1508091
2009	6	30	15	961.0014825
2009	6	30	18	1075.91965
2009	6	30	21	1125.876941
